time,teacher_id,class_id,base_chapters,base_sections,style,rank,tag,day,chapter_id,cnt,label
2019-11-05 12:32:52,4939,2289766,87119,87124,10100,1,view,2019-11-05,87119,,0
2019-11-05 12:32:52,4939,2289766,87119,"87120,87122,87124",20100,2,click,2019-11-05,87119,1.0,1
2019-11-05 18:25:44,10107,1466707,86812,86813,10100,1,click,2019-11-05,86812,1.0,1
2019-11-05 16:59:41,35118,3704410,54394,508275,10100,1,view,2019-11-05,54394,,0
2019-11-05 16:59:41,35118,3704410,54394,364045,10100,2,click,2019-11-05,54394,1.0,1
2019-11-05 16:29:02,62595,3726940,54394,508275,10100,1,view,2019-11-05,54394,,0
2019-11-05 16:29:02,62595,3726940,54394,54398,10100,2,view,2019-11-05,54394,,0
2019-11-05 16:29:02,62595,3726940,54394,364045,10100,3,click,2019-11-05,54394,1.0,1
2019-11-05 22:52:46,93490,3585524,87705,87710,10100,1,click,2019-11-05,87705,,0
2019-11-05 22:53:39,93490,3585524,87705,"87706,87707,87708,87709,87710",20100,2,view,2019-11-05,87705,,0
2019-11-05 22:53:39,93490,3585524,87705,87709,10100,3,view,2019-11-05,87705,,0
2019-11-05 22:53:39,93490,3585524,87705,87706,10100,4,view,2019-11-05,87705,,0
2019-11-05 22:53:39,93490,3585524,87705,87708,10100,5,view,2019-11-05,87705,,0
2019-11-05 22:53:39,93490,3585524,87705,87707,10100,6,view,2019-11-05,87705,,0
2019-11-05 22:53:39,93490,3585524,87705,"87709,87710",20100,7,view,2019-11-05,87705,,0
2019-11-05 22:53:39,93490,3585524,87705,"87708,87710",20100,8,view,2019-11-05,87705,,0
2019-11-05 22:53:39,93490,3585524,87705,"87706,87707,87708,87710",20100,9,click,2019-11-05,87705,1.0,1
2019-11-05 17:23:28,102935,3709100,54394,508275,10100,1,click,2019-11-05,54394,1.0,1
2019-11-05 06:46:31,103434,3691381,56161,56162,10100,1,click,2019-11-05,-1,1.0,1
2019-11-05 18:16:20,177675,3707846,86915,86916,10100,1,view,2019-11-05,86915,,0
2019-11-05 18:16:20,177675,3707846,86915,86918,10100,2,view,2019-11-05,86915,,0
2019-11-05 18:16:20,177675,3707846,86915,86917,10100,3,view,2019-11-05,86915,,0
2019-11-05 18:16:20,177675,3707846,86915,"86916,86917,86918,86919,86920,86921,505114",20100,4,click,2019-11-05,86915,1.0,1
2019-11-05 21:04:23,181240,2410282,87097,87104,10100,1,click,2019-11-05,87097,1.0,1
2019-11-05 11:55:47,208115,1318299,86794,86798,10100,1,click,2019-11-05,86794,1.0,1
2019-11-05 11:54:46,208115,1318299,86812,505080,10100,1,click,2019-11-05,86812,1.0,1
2019-11-05 09:28:55,252587,359086,87018,87019,10100,1,click,2019-11-05,87018,1.0,1
2019-11-05 11:28:32,279606,2502171,54456,"54457,54458,54459,505298",20100,1,click,2019-11-05,54456,1.0,1
2019-11-05 21:00:21,327776,2482904,56592,56596,10100,1,click,2019-11-05,56592,1.0,1
2019-11-05 19:15:26,371655,384091,87018,87019,10100,1,click,2019-11-05,87018,1.0,1
2019-11-05 19:39:01,393919,409368,86909,86911,10100,1,click,2019-11-05,86909,1.0,1
2019-11-05 19:22:31,406746,3732204,86915,86916,10100,1,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,86917,10100,2,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,86918,10100,3,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,"86916,86917,86918,86919,86920,86921,505114",20100,4,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,505114,10100,5,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,86920,10100,6,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,"86916,86917",20100,7,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,"86916,86917,86918",20100,8,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,86921,10100,9,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,86919,10100,10,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,"86916,86918",20100,11,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,"86916,86917,86918,86919",20100,12,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,"86916,86919",20100,13,view,2019-11-05,86915,,0
2019-11-05 19:22:31,406746,3732204,86915,"86916,86918,86919",20100,14,click,2019-11-05,86915,1.0,1
2019-11-05 10:31:10,414941,2773690,86812,86814,10100,1,click,2019-11-05,86812,1.0,1
2019-11-05 18:44:57,420434,3709314,54383,54386,10100,1,click,2019-11-05,54383,1.0,1
2019-11-05 18:48:03,425867,3739957,54468,"54469,54470,54471,54472",20100,1,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,54471,10100,2,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,54469,10100,3,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,54470,10100,4,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,54472,10100,5,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,"54469,54470,54471",20100,6,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,"54471,54472",20100,7,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,"54469,54471,54472",20100,8,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,"54470,54471,54472",20100,9,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,"54470,54472",20100,10,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,"54470,54471",20100,11,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,"54469,54470,54472",20100,12,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,"54468,54473","54470,54475",30100,13,view,2019-11-05,54468,,0
2019-11-05 18:48:03,425867,3739957,54468,"54469,54471",20100,14,click,2019-11-05,54468,1.0,1
2019-11-05 19:48:57,452239,2620512,54473,54474,10100,1,click,2019-11-05,54473,1.0,1
2019-11-05 17:21:31,465801,483617,86915,86916,10100,1,click,2019-11-05,86915,1.0,1
2019-11-05 18:06:33,466759,3481329,86816,86817,10100,1,view,2019-11-05,86816,,0
2019-11-05 18:06:33,466759,3481329,86816,505081,10100,2,view,2019-11-05,86816,,0
2019-11-05 18:06:33,466759,3481329,86816,86820,10100,3,click,2019-11-05,86816,1.0,1
2019-11-05 17:03:28,542641,3118489,54473,54479,10100,1,view,2019-11-05,54473,,0
2019-11-05 17:03:28,542641,3118489,54473,54477,10100,2,view,2019-11-05,54473,,0
2019-11-05 17:03:28,542641,3118489,54473,54474,10100,3,click,2019-11-05,54473,1.0,1
2019-11-05 06:17:28,542750,1160703,86816,86820,10010,1,click,2019-11-05,-1,1.0,1
2019-11-05 19:10:47,552637,3719913,88220,88222,10100,1,view,2019-11-05,88220,,0
2019-11-05 19:10:47,552637,3719913,88220,"88221,88222",20100,2,click,2019-11-05,88220,1.0,1
2019-11-05 17:24:07,554994,3472301,87004,505100,10100,1,click,2019-11-05,87004,1.0,1
2019-11-05 19:28:09,560604,574409,86915,86916,10100,1,click,2019-11-05,86915,1.0,1
2019-11-05 17:41:06,564843,3742755,87625,"87626,87627,87628,87629,87630",20100,1,click,2019-11-05,87625,1.0,1
2019-11-05 17:35:47,581279,3443480,54460,54465,10100,1,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,54467,10100,2,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,364047,10100,3,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,54464,10100,4,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,54466,10100,5,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,"364047,54467",20100,6,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,54462,10100,7,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,"54462,54464,54465,364047,54467",20100,8,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,"54465,54466,364047,54467",20100,9,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,"54464,54465,364047,54467",20100,10,view,2019-11-05,54460,,0
2019-11-05 17:35:47,581279,3443480,54460,"54465,54466",20100,11,click,2019-11-05,54460,1.0,1
2019-11-05 19:09:29,583543,3621913,87634,87635,10100,1,click,2019-11-05,87634,1.0,1
2019-11-05 17:56:20,602980,3684549,86816,86817,10100,1,view,2019-11-05,86816,,0
2019-11-05 17:56:20,602980,3684549,86816,"86817,86818",20100,2,view,2019-11-05,86816,,0
2019-11-05 17:56:20,602980,3684549,86816,"86817,86818,86819",20100,3,click,2019-11-05,86816,1.0,1
2019-11-05 16:55:23,615338,3740230,54394,508275,10100,1,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,54395,10100,2,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,364045,10100,3,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,"54395,54397",20100,4,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,54396,10100,5,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,364035,10100,6,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,54398,10100,7,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,"54395,54397,54398",20100,8,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,54401,10100,9,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,54399,10100,10,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,364034,10100,11,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,"54395,54401",20100,12,view,2019-11-05,54394,,0
2019-11-05 16:55:23,615338,3740230,54394,54397,10100,13,click,2019-11-05,54394,1.0,1
2019-11-05 21:56:03,627112,634197,87119,87124,10100,1,click,2019-11-05,87119,1.0,1
2019-11-05 12:20:28,665817,1707577,87200,87205,10100,1,click,2019-11-05,87200,1.0,1
2019-11-05 16:50:40,678446,3692298,56235,56238,10100,1,view,2019-11-05,56235,,0
2019-11-05 16:50:40,678446,3692298,56235,56239,10100,2,view,2019-11-05,56235,1.0,0
2019-11-05 16:50:40,678446,3692298,56235,"56236,56237,56238,56239",20100,3,click,2019-11-05,56235,1.0,1
2019-11-05 11:33:25,758908,3253510,87283,87284,10100,1,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,"87284,87285",20100,2,view,2019-11-05,-1,1.0,0
2019-11-05 11:33:25,758908,3253510,87283,87285,10100,3,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,87284,10111,4,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,87285,10111,5,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,"87283,87286","87284,87285,87287,87288",30100,6,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,"87284,87285",20111,7,view,2019-11-05,-1,1.0,0
2019-11-05 11:33:25,758908,3253510,"87267,87283","87270,388664,87272,87284,87285",30101,8,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,87285,10110,9,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,"87279,87283","87280,87281,87282,87284,87285",30100,10,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,87284,10110,11,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,"87284,87285",20101,12,view,2019-11-05,-1,1.0,0
2019-11-05 11:33:25,758908,3253510,87283,87285,10001,13,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,"87283,87286","87284,87287",30100,14,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,87284,10010,15,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,"87283,87286","87285,87287",30110,16,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,"87284,87285",20110,17,view,2019-11-05,-1,1.0,0
2019-11-05 11:33:25,758908,3253510,87283,87284,10101,18,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,87285,10101,19,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,"87284,87285",20001,20,view,2019-11-05,-1,1.0,0
2019-11-05 11:33:25,758908,3253510,87283,87284,10001,21,view,2019-11-05,-1,,0
2019-11-05 11:33:25,758908,3253510,87283,"87284,87285",20010,22,click,2019-11-05,-1,1.0,1
2019-11-05 18:37:14,777724,3700184,55323,55327,10100,1,click,2019-11-05,55323,1.0,1
2019-11-05 17:33:12,785435,3687416,89128,89132,10100,1,view,2019-11-05,89128,,0
2019-11-05 17:33:12,785435,3687416,89128,89129,10100,2,click,2019-11-05,89128,1.0,1
2019-11-05 16:19:12,795473,3716988,54892,54897,10100,1,view,2019-11-05,-1,,0
2019-11-05 16:19:12,795473,3716988,54892,516615,10100,2,click,2019-11-05,-1,1.0,1
2019-11-05 14:14:54,798571,3700155,54958,54962,10100,1,click,2019-11-05,54958,1.0,1
2019-11-05 06:48:53,815098,3285456,54473,54479,10100,1,view,2019-11-05,54473,,0
2019-11-05 06:48:53,815098,3285456,54473,54477,10100,2,click,2019-11-05,54473,1.0,1
2019-11-05 16:24:59,831425,3695806,54394,508275,10100,1,view,2019-11-05,54394,,0
2019-11-05 16:24:59,831425,3695806,54394,54401,10100,2,click,2019-11-05,54394,1.0,1
2019-11-05 17:01:00,855664,2871791,87790,87793,10100,1,click,2019-11-05,87790,1.0,1
2019-11-05 20:11:48,870464,1183183,87110,87118,10100,1,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,87117,10100,2,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,87116,10100,3,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,87111,10010,4,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,87115,10100,5,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,"87111,87112,87113,87114,87115,87116,87117,87118",20100,6,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,87114,10100,7,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,"87111,87112,87113,87114,87118",20100,8,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,"87111,87113,87114,87115,87117",20100,9,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,87112,10100,10,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,"87110,87119","87111,87120",30100,11,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,"87116,87118",20100,12,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,"87115,87116",20110,13,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,"87111,87112,87113,87114,87115,87118",20100,14,view,2019-11-05,87110,,0
2019-11-05 20:11:48,870464,1183183,87110,"87111,87112,87113,87114,87116,87118",20100,15,click,2019-11-05,87110,1.0,1
2019-11-05 23:47:38,912224,3709963,87018,87019,10100,1,click,2019-11-05,87018,1.0,1
2019-11-05 18:23:23,912551,3625886,54480,54481,10100,1,view,2019-11-05,54480,,0
2019-11-05 18:23:23,912551,3625886,54480,"54481,54482",20100,2,view,2019-11-05,54480,,0
2019-11-05 18:23:23,912551,3625886,54480,54482,10100,3,click,2019-11-05,54480,1.0,1
2019-11-05 11:33:38,926478,3725655,55323,55332,10100,1,view,2019-11-05,55323,,0
2019-11-05 11:33:38,926478,3725655,55323,55331,10100,2,click,2019-11-05,55323,1.0,1
2019-11-05 22:21:47,935139,3703555,54394,508275,10100,1,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,54397,10100,2,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,364035,10100,3,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,364044,10100,4,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,54396,10100,5,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,54398,10100,6,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,364034,10100,7,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,54401,10100,8,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,54399,10100,9,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,54395,10100,10,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,364045,10100,11,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,"54395,364044,364034,364035,54396,364045,508275,54397,54398,54399,54401",20100,12,view,2019-11-05,54394,,0
2019-11-05 22:21:47,935139,3703555,54394,"364034,364035",20100,13,click,2019-11-05,54394,1.0,1
2019-11-05 22:06:09,1009712,995567,54473,54477,10100,1,view,2019-11-05,54473,,0
2019-11-05 22:06:09,1009712,995567,54473,54479,10100,2,view,2019-11-05,54473,,0
2019-11-05 22:06:09,1009712,995567,54473,54474,10100,3,view,2019-11-05,54473,,0
2019-11-05 22:06:09,1009712,995567,54473,54478,10100,4,view,2019-11-05,54473,,0
2019-11-05 22:06:09,1009712,995567,54473,"54474,54475,54476,364048,54477,54478,54479",20100,5,view,2019-11-05,54473,,0
2019-11-05 22:06:09,1009712,995567,54473,"54477,54479",20100,6,view,2019-11-05,54473,,0
2019-11-05 22:06:09,1009712,995567,54473,"54477,54478",20100,7,click,2019-11-05,54473,1.0,1
2019-11-05 16:05:27,1105179,1181883,87018,87019,10100,1,view,2019-11-05,87018,,0
2019-11-05 16:05:27,1105179,1181883,87018,87021,10100,2,view,2019-11-05,87018,,0
2019-11-05 16:05:27,1105179,1181883,87018,87020,10100,3,view,2019-11-05,87018,,0
2019-11-05 16:05:27,1105179,1181883,87018,87023,10100,4,click,2019-11-05,87018,1.0,1
2019-11-05 21:29:30,1109225,2735211,89186,89190,10100,1,click,2019-11-05,89186,1.0,1
2019-11-05 11:16:09,1225623,3754816,87857,87860,10100,1,click,2019-11-05,87857,1.0,1
2019-11-05 16:05:03,1234147,1237851,87097,87104,10100,1,view,2019-11-05,87097,,0
2019-11-05 16:05:03,1234147,1237851,87097,87105,10100,2,click,2019-11-05,87097,1.0,1
2019-11-05 16:05:25,1234147,1237851,87097,"87098,87100,87101,87102,87103,87104,87105",20100,3,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,87098,10100,4,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,"87098,87101,87102,87103,87104,87105",20100,5,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,87102,10100,6,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,"605659,87098,87101,87104,87105",20100,7,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,87103,10100,8,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,87101,10100,9,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,"87103,87104,87105",20100,10,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,"87098,87104,87105",20100,11,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,"87103,87105",20100,12,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,"87098,87101,87104,87105",20100,13,view,2019-11-05,87097,,0
2019-11-05 16:05:25,1234147,1237851,87097,"87098,87100,87102,87104,87105",20100,14,click,2019-11-05,87097,,0
2019-11-05 15:06:09,1234500,3707070,54394,508275,10100,1,view,2019-11-05,54394,,0
2019-11-05 15:06:09,1234500,3707070,54394,364045,10100,2,click,2019-11-05,54394,1.0,1
2019-11-05 17:38:27,1268905,3588674,55397,55400,10100,1,click,2019-11-05,55397,1.0,1
2019-11-05 17:34:14,1283541,2599295,55406,55407,10100,1,click,2019-11-05,55406,1.0,1
2019-11-05 18:07:47,1284797,2515766,54473,54477,10100,1,click,2019-11-05,-1,1.0,1
2019-11-05 06:54:21,1313017,2717196,54480,"54481,54482",20100,1,click,2019-11-05,54480,1.0,1
2019-11-05 19:11:27,1319888,3686361,54394,508275,10100,1,click,2019-11-05,-1,1.0,1
2019-11-05 14:15:27,1323030,3700709,54483,54485,10100,1,view,2019-11-05,54483,,0
2019-11-05 14:15:27,1323030,3700709,54483,"54484,54485,364049,54486,54487",20100,2,view,2019-11-05,54483,,0
2019-11-05 14:15:27,1323030,3700709,54483,54484,10100,3,view,2019-11-05,54483,,0
2019-11-05 14:15:27,1323030,3700709,54483,54487,10100,4,click,2019-11-05,54483,1.0,1
2019-11-05 13:02:25,1329854,2492149,58156,58157,10100,1,click,2019-11-05,58156,1.0,1
2019-11-05 12:24:22,1360915,3753135,86816,86817,10100,1,click,2019-11-05,86816,1.0,1
2019-11-05 17:02:00,1381164,3036263,58545,58549,10100,1,click,2019-11-05,58545,1.0,1
2019-11-05 15:59:32,1391314,1399786,87544,87546,10100,1,click,2019-11-05,87544,1.0,1
2019-11-05 17:19:08,1399062,1407470,88347,88348,10100,1,view,2019-11-05,88347,,0
2019-11-05 17:19:08,1399062,1407470,88347,88350,10100,2,click,2019-11-05,88347,1.0,1
2019-11-05 18:03:55,1406305,1414311,89256,89259,10100,1,view,2019-11-05,89256,,0
2019-11-05 18:03:55,1406305,1414311,89256,"89257,89258,89259",20100,2,click,2019-11-05,89256,1.0,1
2019-11-05 20:49:20,1454686,1460388,87110,87118,10100,1,view,2019-11-05,87110,,0
2019-11-05 20:49:20,1454686,1460388,87110,87111,10010,2,view,2019-11-05,87110,,0
2019-11-05 20:49:20,1454686,1460388,87110,87117,10100,3,click,2019-11-05,87110,1.0,1
2019-11-05 10:41:10,1480168,1484724,89387,89390,10100,1,click,2019-11-05,89387,1.0,1
2019-11-05 16:19:52,1483587,3754974,58150,364131,10100,1,view,2019-11-05,58150,,0
2019-11-05 16:19:52,1483587,3754974,"58148,58150","58149,364126,58151,58152,364131,58153",30100,2,view,2019-11-05,58150,,0
2019-11-05 16:19:52,1483587,3754974,"58141,58150","364123,364131",30100,3,view,2019-11-05,58150,,0
2019-11-05 16:19:52,1483587,3754974,58150,58153,10100,4,click,2019-11-05,58150,1.0,1
2019-11-05 14:24:48,1497955,3607131,54944,"54945,54946,54947,54948",20100,1,view,2019-11-05,54944,,0
2019-11-05 14:24:48,1497955,3607131,54944,"54945,54946,54948",20100,2,view,2019-11-05,54944,,0
2019-11-05 14:24:48,1497955,3607131,54944,"54945,54948",20100,3,click,2019-11-05,54944,1.0,1
