time,teacher_id,class_id,base_chapters,base_sections,style,rank,tag,day,chapter_id,cnt,label
2019-11-05 16:10:58,1508509,3691532,58096,58098,10100,1,view,2019-11-05,58096,,0
2019-11-05 16:10:58,1508509,3691532,58096,"58097,58098",20100,2,click,2019-11-05,58096,1.0,1
2019-11-05 17:25:15,1521013,3686997,87125,87127,10100,1,view,2019-11-05,87125,,0
2019-11-05 17:25:15,1521013,3686997,87125,87126,10100,2,click,2019-11-05,87125,1.0,1
2019-11-05 15:09:13,1588198,2536029,87863,87869,10100,1,view,2019-11-05,87863,,0
2019-11-05 15:09:13,1588198,2536029,87863,87868,10100,2,view,2019-11-05,87863,,0
2019-11-05 15:09:13,1588198,2536029,87863,87866,10100,3,view,2019-11-05,87863,,0
2019-11-05 15:09:13,1588198,2536029,87863,"87864,87865,87866,87868,87869",20100,4,click,2019-11-05,87863,1.0,1
2019-11-05 16:52:08,1620757,3690166,55323,55332,10100,1,view,2019-11-05,55323,,0
2019-11-05 16:52:08,1620757,3690166,55323,55331,10100,2,view,2019-11-05,55323,,0
2019-11-05 16:52:08,1620757,3690166,55323,"55324,55325,55326,55327,55328,55329,55330,55331,55332",20100,3,view,2019-11-05,55323,,0
2019-11-05 16:52:08,1620757,3690166,55323,55330,10100,4,view,2019-11-05,55323,,0
2019-11-05 16:52:08,1620757,3690166,55323,55329,10110,5,click,2019-11-05,55323,1.0,1
2019-11-05 16:48:30,1682930,1675270,87110,87118,10100,1,view,2019-11-05,87110,,0
2019-11-05 16:48:30,1682930,1675270,87110,87111,10010,2,view,2019-11-05,87110,,0
2019-11-05 16:48:30,1682930,1675270,87110,87117,10100,3,click,2019-11-05,87110,1.0,1
2019-11-05 16:10:02,1685215,3692954,54394,508275,10100,1,view,2019-11-05,54394,,0
2019-11-05 16:10:02,1685215,3692954,54394,54398,10100,2,click,2019-11-05,54394,1.0,1
2019-11-05 14:12:27,1729805,2284895,87119,"87120,87122,87124",20100,1,view,2019-11-05,87119,,0
2019-11-05 14:12:27,1729805,2284895,87119,87124,10100,2,view,2019-11-05,87119,,0
2019-11-05 14:12:27,1729805,2284895,87119,87122,10100,3,view,2019-11-05,87119,,0
2019-11-05 14:12:27,1729805,2284895,87119,87120,10100,4,view,2019-11-05,87119,,0
2019-11-05 14:12:27,1729805,2284895,87119,"87122,87124",20100,5,view,2019-11-05,87119,,0
2019-11-05 14:12:27,1729805,2284895,87119,"87120,87122",20100,6,view,2019-11-05,87119,,0
2019-11-05 14:12:27,1729805,2284895,87119,"87120,87124",20100,7,click,2019-11-05,87119,1.0,1
2019-11-05 18:38:49,1731878,1722061,87936,87938,10100,1,click,2019-11-05,87936,1.0,1
2019-11-05 18:30:41,1779244,3758110,54380,54381,10100,1,view,2019-11-05,54380,,0
2019-11-05 18:30:41,1779244,3758110,54380,"54381,54382",20100,2,view,2019-11-05,54380,,0
2019-11-05 18:30:41,1779244,3758110,54380,54382,10100,3,click,2019-11-05,54380,1.0,1
2019-11-05 16:12:12,1779282,1764664,86791,86793,10100,1,click,2019-11-05,86791,1.0,1
2019-11-05 07:19:13,1782361,3744104,54380,54381,10100,1,view,2019-11-05,54380,,0
2019-11-05 07:19:13,1782361,3744104,54380,"54381,54382",20100,2,click,2019-11-05,54380,1.0,1
2019-11-05 11:18:49,1801771,2582455,54963,54966,10100,1,view,2019-11-05,54963,,0
2019-11-05 11:18:49,1801771,2582455,54963,54964,10100,2,view,2019-11-05,54963,,0
2019-11-05 11:18:49,1801771,2582455,54963,"54964,54965,54966",20100,3,view,2019-11-05,54963,,0
2019-11-05 11:18:49,1801771,2582455,54963,54965,10100,4,view,2019-11-05,54963,,0
2019-11-05 11:18:49,1801771,2582455,54963,"54965,54966",20100,5,click,2019-11-05,54963,1.0,1
2019-11-05 19:44:57,1813116,1797930,86991,86998,10100,1,click,2019-11-05,86991,1.0,1
2019-11-05 15:58:57,1863190,3688823,87800,87803,10100,1,view,2019-11-05,87800,,0
2019-11-05 15:58:57,1863190,3688823,87800,87802,10100,2,view,2019-11-05,87800,,0
2019-11-05 15:58:57,1863190,3688823,87800,"87801,87802,87803",20100,3,view,2019-11-05,87800,,0
2019-11-05 15:58:57,1863190,3688823,87800,87801,10100,4,view,2019-11-05,87800,,0
2019-11-05 15:58:57,1863190,3688823,87800,"87802,87803",20100,5,click,2019-11-05,87800,1.0,1
2019-11-05 16:59:02,1879517,1863739,86816,86820,10100,1,click,2019-11-05,86816,1.0,1
2019-11-05 10:52:00,1880526,3480605,87263,"87264,87265",20100,1,click,2019-11-05,87263,1.0,1
2019-11-05 09:03:39,1910378,3689917,54394,54399,10100,1,view,2019-11-05,54394,,0
2019-11-05 09:03:39,1910378,3689917,54394,508275,10100,2,view,2019-11-05,54394,,0
2019-11-05 09:03:39,1910378,3689917,54394,54401,10100,3,click,2019-11-05,54394,1.0,1
2019-11-05 15:14:30,1921401,1905923,89030,508173,10100,1,click,2019-11-05,89030,1.0,1
2019-11-05 13:01:54,1935697,1921678,86812,86814,10100,1,click,2019-11-05,-1,1.0,1
2019-11-05 23:08:30,2009700,2827551,86799,424715,10100,1,view,2019-11-05,86799,,0
2019-11-05 23:08:30,2009700,2827551,86799,86800,10100,2,view,2019-11-05,86799,,0
2019-11-05 23:08:30,2009700,2827551,86799,"86800,86801,86802,86803,86804,86805,424715",20100,3,view,2019-11-05,86799,,0
2019-11-05 23:08:30,2009700,2827551,86799,86804,10100,4,view,2019-11-05,86799,,0
2019-11-05 23:08:30,2009700,2827551,86799,86802,10100,5,view,2019-11-05,86799,,0
2019-11-05 23:08:30,2009700,2827551,86799,86805,10100,6,click,2019-11-05,86799,1.0,1
2019-11-05 23:10:48,2009700,2827551,86799,"86800,86801",20110,7,view,2019-11-05,86799,,0
2019-11-05 23:10:48,2009700,2827551,86799,"86800,86801,86802,86803,86804,86805",20100,8,view,2019-11-05,86799,,0
2019-11-05 23:10:48,2009700,2827551,86799,86801,10100,9,view,2019-11-05,86799,,0
2019-11-05 23:10:48,2009700,2827551,86799,86803,10100,10,view,2019-11-05,86799,,0
2019-11-05 23:10:48,2009700,2827551,86799,86804,10110,11,view,2019-11-05,86799,,0
2019-11-05 23:10:48,2009700,2827551,86799,86800,10110,12,view,2019-11-05,86799,,0
2019-11-05 23:10:48,2009700,2827551,86799,86805,10001,13,click,2019-11-05,86799,1.0,1
2019-11-05 11:57:17,2024738,3742259,86799,424715,10100,1,view,2019-11-05,86799,,0
2019-11-05 11:57:17,2024738,3742259,86799,86802,10100,2,view,2019-11-05,86799,,0
2019-11-05 11:57:17,2024738,3742259,86799,86803,10100,3,click,2019-11-05,86799,1.0,1
2019-11-05 16:29:34,2042828,2086592,89239,89240,10100,1,view,2019-11-05,89239,1.0,0
2019-11-05 16:29:34,2042828,2086592,89239,89244,10010,2,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,89245,10100,3,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89240,89243,89245",20100,4,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89240,89241,89243,89244,89245,89246",20100,5,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89240,89243,89244,89245",20110,6,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,89246,10100,7,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89245,89246",20100,8,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89244,89245",20100,9,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,89241,10100,10,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,89243,10100,11,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89244,89245,89246",20100,12,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89240,89241,89243,89244,89245",20100,13,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89240,89241,89244,89245,89246",20100,14,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89243,89244,89245,89246",20100,15,view,2019-11-05,89239,,0
2019-11-05 16:29:34,2042828,2086592,89239,"89243,89244,89245",20100,16,click,2019-11-05,89239,1.0,1
2019-11-05 12:52:50,2049530,3727624,55333,55334,10100,1,click,2019-11-05,55333,1.0,1
2019-11-05 17:18:37,2118350,2071864,86991,86998,10100,1,click,2019-11-05,86991,1.0,1
2019-11-05 16:51:49,2123192,3705466,89260,"89261,89262",20100,1,click,2019-11-05,89260,1.0,1
2019-11-05 17:16:04,2143735,3709220,54394,508275,10100,1,view,2019-11-05,54394,,0
2019-11-05 17:16:04,2143735,3709220,54394,54399,10100,2,view,2019-11-05,54394,,0
2019-11-05 17:16:04,2143735,3709220,54394,54398,10100,3,view,2019-11-05,54394,,0
2019-11-05 17:16:04,2143735,3709220,54394,54397,10100,4,view,2019-11-05,54394,,0
2019-11-05 17:16:04,2143735,3709220,54394,54401,10100,5,click,2019-11-05,54394,1.0,1
2019-11-05 15:06:40,2187177,2243375,87110,87117,10100,1,view,2019-11-05,87110,,0
2019-11-05 15:06:40,2187177,2243375,87110,87118,10100,2,click,2019-11-05,87110,1.0,1
2019-11-05 09:20:28,2223269,2160834,87004,505100,10100,1,click,2019-11-05,87004,1.0,1
2019-11-05 16:42:37,2240627,2176373,86816,86820,10100,1,click,2019-11-05,86816,1.0,1
2019-11-05 18:45:19,2277167,3549603,88822,88828,10100,1,view,2019-11-05,88822,,0
2019-11-05 18:45:19,2277167,3549603,88822,505314,10100,2,view,2019-11-05,88822,,0
2019-11-05 18:45:19,2277167,3549603,88822,88832,10100,3,view,2019-11-05,88822,,0
2019-11-05 18:45:19,2277167,3549603,88822,508164,10100,4,click,2019-11-05,88822,1.0,1
2019-11-05 17:05:39,2284247,2945703,87533,87537,10100,1,view,2019-11-05,87533,,0
2019-11-05 17:05:39,2284247,2945703,87533,"87534,87535,87536,87537,87538",20100,2,view,2019-11-05,87533,,0
2019-11-05 17:05:39,2284247,2945703,87533,87538,10100,3,click,2019-11-05,87533,1.0,1
2019-11-05 09:39:36,2290470,2219860,87110,87118,10100,1,click,2019-11-05,87110,1.0,1
2019-11-05 14:19:09,2380176,2628923,87625,"87626,87627,87628,87629,87630",20100,1,view,2019-11-05,87625,,0
2019-11-05 14:19:09,2380176,2628923,87625,87630,10100,2,view,2019-11-05,87625,,0
2019-11-05 14:19:09,2380176,2628923,87625,87627,10100,3,view,2019-11-05,87625,,0
2019-11-05 14:19:09,2380176,2628923,87625,87626,10100,4,view,2019-11-05,87625,,0
2019-11-05 14:19:09,2380176,2628923,87625,87629,10100,5,view,2019-11-05,87625,,0
2019-11-05 14:19:09,2380176,2628923,87625,87628,10100,6,view,2019-11-05,87625,,0
2019-11-05 14:19:09,2380176,2628923,87625,"87629,87630",20100,7,click,2019-11-05,87625,1.0,1
2019-11-05 17:17:01,2408755,2552361,54473,54477,10100,1,click,2019-11-05,54473,1.0,1
2019-11-05 06:54:31,2488505,3725596,87004,505100,10100,1,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87005,87006,87007,87008,87009,87010,87011,87012,505100",20100,2,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,87010,10100,3,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,87012,10100,4,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,87007,10100,5,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,87009,10100,6,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87007,87008",20100,7,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87007,87009,505100",20100,8,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87008,87009,87010,87011,87012,505100",20100,9,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87007,87012",20100,10,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87007,87008,87009,87010",20100,11,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87005,87006,87007,87008,87009,87010,87011,87012",20100,12,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87007,87009",20100,13,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007",20100,14,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87005,87006,87007,87009,87010,87012",20100,15,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87008",20100,16,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87005,87006,87007,87008,87009,87012,505100",20100,17,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,87008,10010,18,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87008,87010,87011,87012,505100",20100,19,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87008,87010,87012",20100,20,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87008",20100,21,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87008,87010,505100",20100,22,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87010",20100,23,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87008,87009,87010,87012",20100,24,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87007,87009,87010",20100,25,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87007,87008,87012",20100,26,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87008,87009,87010,87012,505100",20100,27,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,87004,"87006,87007,87008,87009,87012",20100,28,view,2019-11-05,87004,,0
2019-11-05 06:54:31,2488505,3725596,"87004,87013","87009,87014",30100,29,click,2019-11-05,87004,1.0,1
2019-11-05 22:00:42,2513536,2425846,87544,87546,10100,1,view,2019-11-05,-1,,0
2019-11-05 22:00:42,2513536,2425846,87544,87545,10100,2,view,2019-11-05,-1,,0
2019-11-05 22:00:42,2513536,2425846,87544,"87545,87546",20100,3,click,2019-11-05,-1,1.0,1
2019-11-05 16:00:20,2563056,2531545,55828,55834,10100,1,view,2019-11-05,55828,,0
2019-11-05 16:00:20,2563056,2531545,55828,55833,10100,2,view,2019-11-05,55828,,0
2019-11-05 16:00:20,2563056,2531545,55828,"55829,55830,55831,55834,55832,55833",20100,3,view,2019-11-05,55828,,0
2019-11-05 16:00:20,2563056,2531545,55828,55832,10100,4,view,2019-11-05,55828,,0
2019-11-05 16:00:20,2563056,2531545,55828,55831,10100,5,click,2019-11-05,55828,1.0,1
2019-11-05 16:04:28,2567613,2498831,55403,364055,10100,1,click,2019-11-05,55403,1.0,1
2019-11-05 16:43:09,2580179,2518896,86816,86817,10100,1,click,2019-11-05,86816,1.0,1
2019-11-05 18:46:52,2585402,3690598,55403,55405,10100,1,click,2019-11-05,55403,1.0,1
2019-11-05 19:05:49,2599448,2541895,87018,87019,10100,1,click,2019-11-05,-1,1.0,1
2019-11-05 17:49:43,2614762,2558223,86812,86814,10100,1,click,2019-11-05,86812,1.0,1
2019-11-05 18:04:36,2632432,2575591,54480,54481,10100,1,click,2019-11-05,-1,1.0,1
2019-11-05 12:30:53,2650541,3691070,55323,55332,10100,1,click,2019-11-05,55323,1.0,1
2019-11-05 16:00:39,2654168,3083506,54473,"54474,54475,54476,364048,54477,54478,54479",20100,1,view,2019-11-05,54473,,0
2019-11-05 16:00:39,2654168,3083506,54473,54477,10100,2,view,2019-11-05,54473,,0
2019-11-05 16:00:39,2654168,3083506,54473,54479,10100,3,click,2019-11-05,54473,1.0,1
2019-11-05 17:17:58,2659586,2603433,54473,54474,10100,1,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,"54468,54473","54472,54474",30100,2,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,"54473,55393","54474,505119",30100,3,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,54473,"54474,54475,54476,364048,54477,54478,54479",20100,4,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,54473,"54474,54475",20110,5,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,54473,54477,10100,6,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,54473,54479,10100,7,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,54473,"54474,54475,54476",20100,8,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,54473,"54474,54475,54476,364048",20100,9,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,54473,54475,10100,10,view,2019-11-05,-1,,0
2019-11-05 17:17:58,2659586,2603433,54473,"54474,54477",20100,11,click,2019-11-05,-1,1.0,1
2019-11-05 13:24:21,2660808,3751301,86904,505112,10100,1,click,2019-11-05,86904,1.0,1
2019-11-05 15:27:15,2691157,2635120,86812,86815,10100,1,view,2019-11-05,86812,,0
2019-11-05 15:27:15,2691157,2635120,86812,505080,10100,2,view,2019-11-05,86812,,0
2019-11-05 15:27:15,2691157,2635120,86812,86813,10100,3,click,2019-11-05,86812,1.0,1
2019-11-05 21:37:30,2708758,2653037,86799,424715,10100,1,view,2019-11-05,86799,,0
2019-11-05 21:37:30,2708758,2653037,86799,86800,10100,2,view,2019-11-05,86799,,0
2019-11-05 21:37:30,2708758,2653037,86799,86804,10110,3,view,2019-11-05,86799,,0
2019-11-05 21:37:30,2708758,2653037,86799,"86800,86801,86802,86803,86804,86805,424715",20100,4,view,2019-11-05,86799,,0
2019-11-05 21:37:30,2708758,2653037,86799,"86800,86801",20110,5,click,2019-11-05,86799,1.0,1
2019-11-05 19:14:19,2715199,2660067,54468,"54469,54470,54471,54472",20100,1,view,2019-11-05,54468,,0
2019-11-05 19:14:19,2715199,2660067,54468,54471,10100,2,view,2019-11-05,54468,,0
2019-11-05 19:14:19,2715199,2660067,54468,54469,10100,3,click,2019-11-05,54468,1.0,1
2019-11-05 11:47:34,2716089,3687175,87477,87479,10100,1,click,2019-11-05,87477,1.0,1
2019-11-05 20:01:45,2716089,3687175,87477,"87478,87479",20100,1,view,2019-11-05,87477,,0
2019-11-05 20:01:45,2716089,3687175,87477,87478,10100,3,view,2019-11-05,87477,,0
2019-11-05 20:01:45,2716089,3687175,"87477,87480","87479,87481",30101,4,click,2019-11-05,87477,,0
2019-11-05 17:50:56,2732652,2677311,58156,58157,10100,1,click,2019-11-05,58156,1.0,1
2019-11-05 14:54:26,2750312,2695847,87004,87007,10100,1,click,2019-11-05,87004,1.0,1
2019-11-05 23:48:56,2755162,2701008,86909,505113,10100,1,click,2019-11-05,-1,1.0,1
2019-11-05 17:27:42,2762457,2710343,86922,86923,10100,1,view,2019-11-05,86922,,0
2019-11-05 17:27:42,2762457,2710343,86922,86925,10100,2,view,2019-11-05,86922,,0
2019-11-05 17:27:42,2762457,2710343,86922,86924,10100,3,view,2019-11-05,86922,,0
2019-11-05 17:27:42,2762457,2710343,86922,391834,10100,4,view,2019-11-05,86922,,0
2019-11-05 17:27:42,2762457,2710343,86922,388021,10100,5,click,2019-11-05,86922,1.0,1
2019-11-05 18:28:13,2769336,2717770,87705,87710,10100,1,view,2019-11-05,87705,,0
2019-11-05 18:28:13,2769336,2717770,87705,"87706,87707,87708,87709,87710",20100,2,click,2019-11-05,87705,1.0,1
2019-11-05 11:05:28,2772815,3688848,54394,508275,10100,1,click,2019-11-05,54394,1.0,1
2019-11-05 18:41:52,2809843,3721419,55397,55400,10100,1,view,2019-11-05,55397,,0
2019-11-05 18:41:52,2809843,3721419,55397,505184,10110,2,click,2019-11-05,55397,1.0,1
2019-11-05 15:25:58,2827804,2785775,54958,54962,10100,1,click,2019-11-05,54958,1.0,1
2019-11-05 15:41:57,2840365,3720744,86812,86814,10100,1,view,2019-11-05,86812,,0
2019-11-05 15:41:57,2840365,3720744,86812,86815,10100,2,view,2019-11-05,86812,,0
2019-11-05 15:41:57,2840365,3720744,86812,505080,10100,3,click,2019-11-05,86812,1.0,1
2019-11-05 14:56:17,2842460,3694575,54402,54403,10100,1,click,2019-11-05,54402,1.0,1
2019-11-05 17:55:40,2867581,3723770,87351,87358,10100,1,view,2019-11-05,87351,,0
2019-11-05 17:55:40,2867581,3723770,87351,"87352,87353,87354,87355,87356,87357,87358",20100,2,view,2019-11-05,87351,,0
2019-11-05 17:55:40,2867581,3723770,87351,87354,10100,3,view,2019-11-05,87351,,0
2019-11-05 17:55:40,2867581,3723770,87351,"87352,87353,87354,87355,87356,87357",20100,4,view,2019-11-05,87351,,0
2019-11-05 17:55:40,2867581,3723770,87351,87353,10100,5,view,2019-11-05,87351,,0
2019-11-05 17:55:40,2867581,3723770,87351,87356,10100,6,view,2019-11-05,87351,,0
2019-11-05 17:55:40,2867581,3723770,87351,87357,10100,7,view,2019-11-05,87351,,0
2019-11-05 17:55:40,2867581,3723770,87351,"87355,87356,87357",20100,8,click,2019-11-05,87351,1.0,1
2019-11-05 07:00:51,2877633,2843144,87004,505100,10100,1,click,2019-11-05,87004,1.0,1
2019-11-05 07:02:13,2877633,2843144,87004,87010,10100,2,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87005,87006,87007,87008,87009,87010,87011,87012,505100",20100,3,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,87012,10100,4,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,87008,10100,5,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,87009,10100,6,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87005,87006,87007,87008,87009,87010,87011,87012",20100,7,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87012,505100",20111,8,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,87007,10100,9,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,"87004,87013","505100,87014",30110,10,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87005,87006,87007,87009,87010,87012",20100,11,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87008,87010,87012,505100",20100,12,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87005,87006,87008,87009,87010,505100",20100,13,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87005,87006,87007,87008,87009,87012,505100",20100,14,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87009,505100",20100,15,view,2019-11-05,87004,,0
2019-11-05 07:02:13,2877633,2843144,87004,"87006,87007,87008,87009,87010,87011,87012,505100",20100,16,view,2019-11-05,87004,,0
